timestamp,user_id,user_type,event_type,success,device_id,ip_address,location_country,location_city,session_id,user_agent,failure_reason,login_method,mfa_success,account_tier,account_age_days,endpoint,http_method,response_status,response_time_ms,transaction_id,amount,payee_id,payee_country,transaction_type,channel,is_new_payee,country_risk,payee_account_age,resource_count
2026-03-01 10:43:00,emp_1,employee,api_call,True,work_laptop_1,192.168.108.146,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/transfer,POST,200.0,445.0,,,,,,,,,,
2026-03-01 10:45:00,emp_1,employee,login,True,work_laptop_1,192.168.16.128,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,otp,True,,1097,,,,,,,,,,,,,,
2026-03-01 10:45:00,cust_9,customer,api_call,True,dev_3,192.168.187.46,GB,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/balance,GET,200.0,28.0,,,,,,,,,,
2026-03-01 10:45:00,cust_9,customer,api_call,True,dev_1,192.168.17.43,US,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/profile,POST,200.0,297.0,,,,,,,,,,
2026-03-01 10:45:00,cust_9,customer,transaction,True,dev_1,192.168.87.21,US,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,,,,,1fb8a193-0839-4161-94f0-1cd918be8ea0,10.0,new_payee_690,US,payment,web,True,0.2,0.0,
2026-03-01 10:45:00,emp_1,employee,transaction,True,work_laptop_1,192.168.251.117,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,,,,,b6afd522-5d67-4cee-9a03-98ed499c338b,10.0,new_payee_920,GB,payment,web,True,0.2,0.0,
2026-03-01 10:46:00,cust_9,customer,api_call,True,dev_3,192.168.191.179,US,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/profile,POST,200.0,54.0,,,,,,,,,,
2026-03-01 10:46:00,emp_1,employee,api_call,True,work_phone,192.168.86.11,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/transfer,POST,200.0,177.0,,,,,,,,,,
2026-03-01 10:46:00,emp_1,employee,api_call,True,work_phone,192.168.118.245,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,/api/statement,POST,200.0,275.0,,,,,,,,,,
2026-03-01 10:47:00,cust_9,customer,api_call,True,dev_1,192.168.236.219,CA,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/statement,POST,200.0,292.0,,,,,,,,,,
2026-03-01 10:47:00,cust_9,customer,api_call,True,dev_1,192.168.223.165,US,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/statement,POST,200.0,433.0,,,,,,,,,,
2026-03-01 10:47:00,cust_9,customer,transaction,True,dev_3,192.168.115.141,CA,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,,,,,d6485896-7d99-4d0f-bc12-8f29ee3feb89,10.0,payee_9_4,NG,payment,mobile,False,0.8,312.0,
2026-03-01 10:48:00,cust_9,customer,login,True,dev_3,192.168.158.156,GB,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,otp,True,basic,194,,,,,,,,,,,,,,
2026-03-01 10:48:00,cust_9,customer,api_call,True,dev_3,192.168.155.56,US,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/statement,POST,200.0,180.0,,,,,,,,,,
2026-03-01 10:48:00,emp_1,employee,transaction,True,work_laptop_1,192.168.71.86,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,,,,,7f353015-266b-476d-a88e-9a37de0b04cf,10.0,new_payee_835,GB,withdrawal,web,True,0.2,0.0,
2026-03-01 10:49:00,cust_9,customer,transaction,True,dev_3,192.168.200.231,CA,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,,,,,6d84c3ba-cd57-4fa6-aa03-8a294cdc023a,340.90034984753,payee_9_4,US,withdrawal,mobile,False,0.2,986.0,
2026-03-01 10:49:00,cust_9,customer,login,True,dev_1,192.168.113.56,US,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,password,True,basic,194,,,,,,,,,,,,,,
2026-03-01 10:49:00,cust_2,customer,api_call,True,dev_3,192.168.222.34,CA,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,/api/statement,POST,200.0,496.0,,,,,,,,,,
2026-03-01 10:49:00,cust_9,customer,api_call,True,dev_3,192.168.160.196,GB,SomeCity,c71c7f9f-0af9-4036-a9be-794df976f43d,Mozilla/5.0,,,,basic,194,/api/statement,POST,200.0,276.0,,,,,,,,,,
2026-03-01 10:49:00,cust_2,customer,transaction,True,dev_3,192.168.102.86,US,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,c6c05769-2946-44b5-b152-b59f5edfeff0,1741.0950412678765,payee_2_0,US,transfer,mobile,False,0.2,833.0,
2026-03-01 10:49:00,cust_2,customer,transaction,True,dev_3,192.168.30.107,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,9adfa1d7-27bc-4c75-adc4-f3f0a4e90e11,1254.665127604986,payee_2_3,US,payment,mobile,False,0.2,724.0,
2026-03-01 10:49:00,cust_2,customer,api_call,True,dev_3,192.168.107.76,US,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,/api/statement,POST,200.0,137.0,,,,,,,,,,
2026-03-01 10:49:00,emp_1,employee,transaction,True,work_phone,192.168.255.143,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,,,,,8298f75d-2193-4400-8082-8e6472683566,10.0,new_payee_457,GB,withdrawal,web,True,0.2,0.0,
2026-03-01 10:50:00,cust_2,customer,api_call,True,dev_3,192.168.213.148,CA,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,/api/profile,POST,200.0,312.0,,,,,,,,,,
2026-03-01 10:50:00,emp_1,employee,api_call,True,work_laptop_1,192.168.34.202,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/transfer,POST,200.0,488.0,,,,,,,,,,
2026-03-01 10:51:00,emp_1,employee,api_call,True,work_laptop_1,192.168.117.146,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/statement,POST,200.0,356.0,,,,,,,,,,
2026-03-01 10:52:00,cust_2,customer,api_call,True,dev_3,192.168.56.195,CA,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,/api/profile,POST,200.0,278.0,,,,,,,,,,
2026-03-01 10:52:00,emp_1,employee,login,True,work_phone,192.168.151.93,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,otp,True,,1097,,,,,,,,,,,,,,
2026-03-01 10:52:00,cust_6,customer,api_call,True,dev_2,192.168.75.189,US,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/transfer,POST,200.0,23.0,,,,,,,,,,
2026-03-01 10:52:00,emp_1,employee,api_call,True,work_laptop_1,192.168.126.196,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,/api/transfer,POST,200.0,238.0,,,,,,,,,,
2026-03-01 10:52:00,cust_6,customer,transaction,True,dev_2,192.168.161.138,US,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,,,,,65a3f498-e161-4fb9-99f7-ccb08d7e7e53,1991.5313897834835,payee_6_2,RU,withdrawal,web,False,0.8,68.0,
2026-03-01 10:53:00,cust_2,customer,login,True,dev_3,192.168.96.133,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,password,True,basic,877,,,,,,,,,,,,,,
2026-03-01 10:53:00,cust_6,customer,api_call,True,dev_2,192.168.248.3,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/balance,GET,200.0,91.0,,,,,,,,,,
2026-03-01 10:53:00,cust_6,customer,api_call,True,dev_2,192.168.59.96,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/statement,POST,200.0,35.0,,,,,,,,,,
2026-03-01 10:53:00,emp_1,employee,api_call,True,work_phone,192.168.16.55,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/statement,POST,200.0,60.0,,,,,,,,,,
2026-03-01 10:53:00,cust_2,customer,transaction,True,dev_3,192.168.99.248,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,b4f172d7-6c2c-49fd-8da2-51d4610ff9d9,1132.5639410438403,payee_2_2,US,withdrawal,web,False,0.2,922.0,
2026-03-01 10:53:00,cust_2,customer,login,True,dev_3,192.168.94.20,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,otp,True,basic,877,,,,,,,,,,,,,,
2026-03-01 10:54:00,cust_6,customer,transaction,True,dev_2,192.168.249.166,GB,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,,,,,e570992b-ff40-4305-a65c-7d5abad248f5,1771.8587865835925,payee_6_3,NG,payment,web,False,0.8,195.0,
2026-03-01 10:54:00,cust_6,customer,api_call,True,dev_2,192.168.69.100,GB,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/profile,POST,200.0,422.0,,,,,,,,,,
2026-03-01 10:54:00,cust_6,customer,transaction,True,dev_2,192.168.44.154,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,,,,,69f0f71b-9c09-451d-aa53-6829ea8a7fb4,2337.845836682657,payee_6_0,NG,payment,web,False,0.8,511.0,
2026-03-01 10:54:00,cust_2,customer,transaction,True,dev_3,192.168.154.146,CA,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,bf8a4741-e6cf-48b0-8499-9f2967011bd6,398.6873758963126,payee_2_0,NG,withdrawal,mobile,False,0.8,796.0,
2026-03-01 10:54:00,vip_0,customer,transaction,True,dev_2,192.168.151.91,US,SomeCity,855d9abe-8b78-4af4-aa9c-aecb2d7eb592,Mozilla/5.0,,,,vip,1761,,,,,3267b0eb-b61b-4fb1-9b7d-113e38ea9a2e,7130.297628741096,payee_0_1,RU,withdrawal,mobile,False,0.8,198.0,
2026-03-01 10:54:00,emp_1,employee,transaction,True,work_laptop_1,192.168.129.1,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,,,,,c9c9a43e-6040-45fd-96ae-0c54ed00bd60,10.0,new_payee_804,GB,payment,web,True,0.2,0.0,
2026-03-01 10:54:00,emp_1,employee,api_call,True,work_phone,192.168.69.229,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,/api/profile,POST,200.0,147.0,,,,,,,,,,
2026-03-01 10:54:00,emp_1,employee,api_call,True,work_laptop_1,192.168.140.246,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/transfer,POST,200.0,379.0,,,,,,,,,,
2026-03-01 10:54:00,cust_2,customer,transaction,True,dev_3,192.168.126.117,US,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,9b5bbce8-b04a-4ae0-bd21-12a2a451c6e4,578.1374902243939,payee_2_0,NG,payment,mobile,False,0.8,318.0,
2026-03-01 10:55:00,emp_1,employee,api_call,True,work_phone,192.168.93.178,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,/api/balance,GET,200.0,47.0,,,,,,,,,,
2026-03-01 10:55:00,cust_6,customer,api_call,True,dev_2,192.168.167.209,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/profile,POST,200.0,430.0,,,,,,,,,,
2026-03-01 10:55:00,emp_1,employee,login,True,work_laptop_1,192.168.157.129,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,password,True,,1097,,,,,,,,,,,,,,
2026-03-01 10:55:00,cust_2,customer,login,True,dev_3,192.168.13.107,US,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,otp,True,basic,877,,,,,,,,,,,,,,
2026-03-01 10:55:00,emp_1,employee,transaction,True,work_phone,192.168.216.155,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,,,,,b265ff0a-4fa5-4d4c-8be3-fb59964547f0,10.0,new_payee_886,RU,withdrawal,mobile,True,0.8,0.0,
2026-03-01 10:55:00,cust_2,customer,transaction,True,dev_3,192.168.246.102,US,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,3f4fdb5d-ee6b-43b1-aaf3-55036dd571b6,1322.7898387281718,payee_2_1,RU,transfer,mobile,False,0.8,3.0,
2026-03-01 10:55:00,cust_2,customer,transaction,True,dev_3,192.168.221.217,CA,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,5503d1d6-3dc7-477f-8e3c-e8a28383a70e,1269.5036751725254,payee_2_0,RU,withdrawal,web,False,0.8,616.0,
2026-03-01 10:56:00,cust_6,customer,transaction,True,dev_2,192.168.208.172,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,,,,,d132fc2c-fa17-46fd-83a7-b794d3270542,1852.3218067638818,new_payee_943,US,withdrawal,mobile,True,0.2,0.0,
2026-03-01 10:56:00,emp_1,employee,transaction,True,work_laptop_1,192.168.14.129,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,,,,,22327181-fe22-4183-b12f-a16f5a7c30d6,10.0,new_payee_220,GB,payment,mobile,True,0.2,0.0,
2026-03-01 10:56:00,cust_2,customer,transaction,True,dev_3,192.168.119.248,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,0ff207a3-9ff4-400d-850a-e9f4f5e11d1b,846.9023487525067,new_payee_278,RU,payment,mobile,True,0.8,0.0,
2026-03-01 10:56:00,emp_1,employee,api_call,True,work_phone,192.168.37.43,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,/api/balance,GET,200.0,102.0,,,,,,,,,,
2026-03-01 10:57:00,cust_6,customer,api_call,True,dev_2,192.168.179.110,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/balance,GET,200.0,130.0,,,,,,,,,,
2026-03-01 10:57:00,cust_2,customer,transaction,True,dev_3,192.168.67.40,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,01caa6e7-c1c6-4013-9844-80d5a59eb84f,1302.3877867360413,new_payee_309,RU,payment,web,True,0.8,0.0,
2026-03-01 10:57:00,emp_1,employee,transaction,True,work_laptop_1,192.168.29.156,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,,,,,6327e369-dea0-46fc-8c09-9bfe746adfd0,10.0,new_payee_417,US,payment,mobile,True,0.2,0.0,
2026-03-01 10:57:00,emp_1,employee,api_call,True,work_laptop_1,192.168.148.36,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/statement,POST,200.0,112.0,,,,,,,,,,
2026-03-01 10:57:00,cust_6,customer,api_call,True,dev_2,192.168.206.71,GB,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/transfer,POST,200.0,49.0,,,,,,,,,,
2026-03-01 10:58:00,emp_1,employee,api_call,True,work_laptop_1,192.168.5.86,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/statement,POST,200.0,411.0,,,,,,,,,,
2026-03-01 10:58:00,vip_0,customer,transaction,True,dev_2,192.168.162.134,GB,SomeCity,855d9abe-8b78-4af4-aa9c-aecb2d7eb592,Mozilla/5.0,,,,vip,1761,,,,,fe7c9f9e-da15-4ac6-9ef1-74a18e40c173,6559.501614444098,payee_0_2,NG,payment,mobile,False,0.8,417.0,
2026-03-01 10:58:00,cust_2,customer,transaction,True,dev_3,192.168.209.27,GB,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,1a93ff0e-c179-4f5a-9361-0c825660dc40,1117.1325853880498,payee_2_2,US,payment,mobile,False,0.2,569.0,
2026-03-01 10:59:00,cust_2,customer,transaction,True,dev_3,192.168.85.152,US,SomeCity,aaf8af3a-ad33-49de-ac7a-4dfc7055f84c,Mozilla/5.0,,,,basic,877,,,,,6d584092-a724-466a-8294-ab2e8459a076,667.8173280161354,payee_2_2,GB,transfer,web,False,0.2,262.0,
2026-03-01 10:59:00,cust_6,customer,api_call,True,dev_2,192.168.4.33,CA,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/profile,POST,200.0,484.0,,,,,,,,,,
2026-03-01 10:59:00,emp_1,employee,api_call,True,work_laptop_1,192.168.79.24,US,SomeCity,c209e54e-6acb-4f78-9486-236c1d0ee44a,Mozilla/5.0,,,,,1097,/api/profile,POST,200.0,229.0,,,,,,,,,,
2026-03-01 10:59:00,cust_6,customer,login,True,dev_2,192.168.95.159,GB,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,password,True,basic,484,,,,,,,,,,,,,,
2026-03-01 10:59:00,emp_1,employee,api_call,True,work_laptop_1,192.168.223.134,US,SomeCity,1035fdea-dcb7-45b7-9dcb-596d15d6f71a,Mozilla/5.0,,,,,1097,/api/balance,GET,200.0,331.0,,,,,,,,,,
2026-03-01 11:00:00,cust_6,customer,transaction,True,dev_2,192.168.66.142,GB,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,,,,,dd22179a-faa5-4219-96b7-f9a25a56f45d,2067.4782681814763,payee_6_1,NG,payment,mobile,False,0.8,891.0,
2026-03-01 11:00:00,cust_6,customer,api_call,True,dev_2,192.168.219.91,US,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/transfer,POST,200.0,316.0,,,,,,,,,,
2026-03-01 11:00:00,cust_6,customer,login,True,dev_2,192.168.46.122,US,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,otp,True,basic,484,,,,,,,,,,,,,,
2026-03-01 11:01:00,cust_6,customer,api_call,True,dev_2,192.168.98.109,GB,SomeCity,576b1ef4-fbe6-428b-973b-b3dcb81cdcc1,Mozilla/5.0,,,,basic,484,/api/transfer,POST,200.0,456.0,,,,,,,,,,
